data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecube,educsq,educcube,u74,u75,educ_re74,re74sq,re75sq,hisp_u74
CPS1,0,17,10,0,0,0,1,0,617.66132,12448.37,289,4913,100,1000,1,0,0,0,381505.5,0
CPS1,0,42,8,0,0,0,1,8658,11724.82,6253.7388,1764,74088,64,512,0,0,69264,74960960,137471408,0
CPS1,0,54,8,0,0,1,1,14404.53,9390.2422,0,2916,157464,64,512,0,0,115236.24,207490496,88176648,0
CPS1,0,34,12,0,0,1,0,22274.9,22210.74,25564.67,1156,39304,144,1728,0,0,267298.81,496171200,493316992,0
CPS1,0,33,13,0,0,1,0,19520.18,18189.68,16786.971,1089,35937,169,2197,0,0,253762.34,381037408,330864448,0
CPS1,0,40,13,0,0,1,0,14859.08,15597.29,15210.24,1600,64000,169,2197,0,0,193168.05,220792256,243275456,0
CPS1,0,26,12,0,0,1,0,21052.32,22309.211,25564.67,676,17576,144,1728,0,0,252627.84,443200192,497700896,0
CPS1,0,24,12,0,0,0,0,13050.68,10818.92,9025.9541,576,13824,144,1728,0,0,156608.16,170320240,117049032,0
CPS1,0,52,10,0,0,0,1,22065.26,19709.66,21224.59,2704,140608,100,1000,0,0,220652.59,486875680,388470688,0
CPS1,0,31,15,0,0,1,0,25490.061,24382.4,25564.67,961,29791,225,3375,0,0,382350.91,649743168,594501440,0
CPS1,0,23,13,0,0,1,0,18759.98,22393.35,25564.67,529,12167,169,2197,0,0,243879.75,351936864,501462112,0
CPS1,0,34,18,0,0,1,0,11538.12,6556.1611,13793.1,1156,39304,324,5832,0,0,207686.16,133128216,42983248,0
CPS1,0,36,13,0,0,1,0,24414.42,21274.4,20747.279,1296,46656,169,2197,0,0,317387.47,596063872,452600096,0
CPS1,0,52,12,0,0,1,0,18356.369,22833.77,25564.67,2704,140608,144,1728,0,0,220276.44,336956288,521381024,0
CPS1,0,17,11,0,0,0,1,675.94702,3279.8711,0,289,4913,121,1331,0,0,7435.417,456904.38,10757554,0
CPS1,0,41,8,0,0,1,1,24191.07,23625.1,0,1681,68921,64,512,0,0,193528.56,585207872,558145344,0
CPS1,0,47,12,0,0,1,0,25862.32,25243.551,0,2209,103823,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,28,18,0,0,1,0,3458.106,9211.21,0,784,21952,324,5832,0,0,62245.906,11958497,84846392,0
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,25564.67,1600,64000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,39,12,0,0,1,0,20395.971,19958.52,19780.85,1521,59319,144,1728,0,0,244751.66,415995616,398342496,0
CPS1,0,29,11,0,0,1,1,15944.51,14816.71,23940.65,841,24389,121,1331,0,0,175389.61,254227392,219534896,0
CPS1,0,37,12,0,0,1,0,0,0,0,1369,50653,144,1728,1,1,0,0,0,0
CPS1,0,30,12,0,0,1,0,0,0,0,900,27000,144,1728,1,1,0,0,0,0
CPS1,0,21,11,0,0,0,1,14153.74,7873.8389,0,441,9261,121,1331,0,0,155691.14,200328368,61997340,0
CPS1,0,38,13,0,0,1,0,25862.32,25243.551,25564.67,1444,54872,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,31,8,0,0,1,1,25637.01,23795.18,25564.67,961,29791,64,512,0,0,205096.08,657256256,566210560,0
CPS1,0,26,16,0,0,1,0,21896.77,24058.35,25564.67,676,17576,256,4096,0,0,350348.31,479468512,578804160,0
CPS1,0,24,12,0,0,1,0,20254.9,17801.18,24129.801,576,13824,144,1728,0,0,243058.81,410260992,316881984,0
CPS1,0,44,8,0,0,0,1,6567.4619,7877.4189,8536.8262,1936,85184,64,512,0,0,52539.695,43131556,62053728,0
CPS1,0,27,15,0,0,0,0,6277.4912,6201.6768,3655.896,729,19683,225,3375,0,0,94162.367,39406896,38460796,0
CPS1,0,21,11,0,0,0,1,9194.8389,14716.45,20668.961,441,9261,121,1331,0,0,101143.23,84545064,216573904,0
CPS1,0,51,8,0,0,1,1,19721.98,21707.66,17326.34,2601,132651,64,512,0,0,157775.84,388956512,471222496,0
CPS1,0,38,9,0,0,1,1,21068,25243.551,25150.91,1444,54872,81,729,0,0,189612,443860608,637236864,0
CPS1,0,20,11,0,0,0,1,8607.0586,15982.21,23155.98,400,8000,121,1331,0,0,94677.641,74081456,255431040,0
CPS1,0,22,14,0,0,0,0,1373.446,2422.3059,7874.8052,484,10648,196,2744,0,0,19228.244,1886354,5867566,0
CPS1,0,35,12,0,0,1,0,15938.64,25243.551,25564.67,1225,42875,144,1728,0,0,191263.67,254040240,637236864,0
CPS1,0,24,16,0,0,0,0,25862.32,25243.551,25564.67,576,13824,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,25,12,0,0,1,0,18207.471,18483.289,11863.19,625,15625,144,1728,0,0,218489.66,331512000,341631968,0
CPS1,0,29,12,0,0,1,0,6185.4048,1758.097,11156.84,841,24389,144,1728,0,0,74224.859,38259232,3090905.3,0
CPS1,0,19,12,0,0,0,0,3050.5779,3226.1609,697.48688,361,6859,144,1728,0,0,36606.934,9306025,10408114,0
CPS1,0,28,16,0,0,1,0,20394.01,22379.029,25564.67,784,21952,256,4096,0,0,326304.16,415915648,500820960,0
CPS1,0,37,14,0,0,1,0,25862.32,25243.551,25564.67,1369,50653,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,26,16,0,0,0,0,18375.961,19315.789,6943.8369,676,17576,256,4096,0,0,294015.38,337675936,373099712,0
CPS1,0,25,12,0,0,0,0,1318.587,0,3871.644,625,15625,144,1728,0,1,15823.045,1738671.8,0,0
CPS1,0,32,12,0,0,0,0,21604.84,18451.061,25564.67,1024,32768,144,1728,0,0,259258.08,466769120,340441632,0
CPS1,0,25,14,0,0,0,0,23266.289,22862.42,22343.23,625,15625,196,2744,0,0,325728.06,541320192,522690240,0
CPS1,0,36,8,0,0,1,1,2715.5439,585.43549,0,1296,46656,64,512,0,0,21724.352,7374179,342734.72,0
CPS1,0,31,12,1,0,1,0,12239.54,22839.15,0,961,29791,144,1728,0,0,146874.48,149806336,521626784,0
CPS1,0,47,13,0,0,1,0,25862.32,25243.551,25564.67,2209,103823,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,24,13,0,0,0,0,16408.859,12075.73,25564.67,576,13824,169,2197,0,0,213315.17,269250656,145823264,0
CPS1,0,26,16,1,0,0,0,22984.16,22497.189,25184.891,676,17576,256,4096,0,0,367746.56,528271616,506123520,0
CPS1,0,16,10,0,0,0,1,0,0,7854.1172,256,4096,100,1000,1,1,0,0,0,0
CPS1,0,32,12,0,0,1,0,25660.52,25243.551,25564.67,1024,32768,144,1728,0,0,307926.25,658462272,637236864,0
CPS1,0,24,11,0,0,1,1,25862.32,16116.48,25564.67,576,13824,121,1331,0,0,284485.53,668859584,259740944,0
CPS1,0,51,12,0,0,1,0,21236.49,17949.77,22204.32,2601,132651,144,1728,0,0,254837.88,450988512,322194240,0
CPS1,0,19,10,0,0,0,1,0,359.8548,4074.092,361,6859,100,1000,1,0,0,0,129495.48,0
CPS1,0,39,12,0,0,1,0,25862.32,25243.551,25564.67,1521,59319,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,31,12,0,0,1,0,22780.4,13629.73,25564.67,961,29791,144,1728,0,0,273364.81,518946656,185769552,0
CPS1,0,54,12,0,0,1,0,25862.32,25243.551,25564.67,2916,157464,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,24,12,0,0,0,0,8996.9531,284.66129,1334.387,576,13824,144,1728,0,0,107963.44,80945168,81032.047,0
CPS1,0,20,12,0,0,0,0,5278.2651,5691.4351,5788.2549,400,8000,144,1728,0,0,63339.18,27860082,32392434,0
CPS1,0,32,12,0,0,1,0,21812.52,14354.81,25564.67,1024,32768,144,1728,0,0,261750.23,475786016,206060560,0
CPS1,0,28,11,0,0,1,1,10362.56,17804.76,5501.5762,784,21952,121,1331,0,0,113988.16,107382640,317009472,0
CPS1,0,38,18,0,0,0,0,6957.356,6805.0161,5863.6191,1444,54872,324,5832,0,0,125232.41,48404800,46308244,0
CPS1,0,29,10,0,0,1,1,10866.09,9796.6445,20057.18,841,24389,100,1000,0,0,108660.9,118071912,95974248,0
CPS1,0,28,13,0,0,1,0,21183.59,20633.471,806.83868,784,21952,169,2197,0,0,275386.66,448744480,425740128,0
CPS1,0,21,14,0,0,0,0,2807.6289,2035.597,15332.89,441,9261,196,2744,0,0,39306.805,7882780,4143655.3,0
CPS1,0,38,12,0,0,1,0,21340.33,21526.84,19735.039,1444,54872,144,1728,0,0,256083.97,455409696,463404832,0
CPS1,0,30,12,0,0,0,0,15341.06,8020.645,14251.2,900,27000,144,1728,0,0,184092.72,235348112,64330748,0
CPS1,0,24,16,0,0,0,0,4484.7622,1067.032,0,576,13824,256,4096,0,0,71756.195,20113092,1138557.3,0
CPS1,0,19,11,0,0,0,1,6248.1021,6090.6768,14933.9,361,6859,121,1331,0,0,68729.125,39038780,37096344,0
CPS1,0,38,12,0,0,1,0,25862.32,25243.551,25564.67,1444,54872,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,37,12,0,0,0,0,21789.01,5949.2422,16222.48,1369,50653,144,1728,0,0,261468.13,474760960,35393484,0
CPS1,0,29,12,0,0,1,0,17108.32,16381.45,18793.73,841,24389,144,1728,0,0,205299.84,292694624,268351904,0
CPS1,0,30,12,0,0,0,0,25862.32,22880.32,25564.67,900,27000,144,1728,0,0,310347.84,668859584,523509056,0
CPS1,0,46,13,0,0,1,0,25862.32,25243.551,4447.957,2116,97336,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,51,12,0,0,1,0,25862.32,25243.551,25564.67,2601,132651,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,25,17,0,0,1,0,3389.532,1928.177,17846.5,625,15625,289,4913,0,0,57622.043,11488927,3717866.5,0
CPS1,0,48,3,0,0,1,1,25862.32,22273.4,25564.67,2304,110592,9,27,0,0,77586.961,668859584,496104352,0
CPS1,0,46,13,0,0,0,0,7840.9858,7608.8711,8482.1514,2116,97336,169,2197,0,0,101932.81,61481060,57894920,0
CPS1,0,27,18,0,0,0,0,12935.08,4561.7422,16540.189,729,19683,324,5832,0,0,232831.44,167316304,20809492,0
CPS1,0,30,12,1,0,0,0,22321.93,6346.6938,9565.3242,900,27000,144,1728,0,0,267863.16,498268544,40280524,0
CPS1,0,35,12,1,0,1,0,25862.32,25243.551,25564.67,1225,42875,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,55,12,1,0,1,0,21175.76,18665.9,25564.67,3025,166375,144,1728,0,0,254109.13,448412800,348415840,0
CPS1,0,43,14,0,0,1,0,25862.32,25243.551,25564.67,1849,79507,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,16,10,0,0,0,1,272.3381,2307.7261,134.4731,256,4096,100,1000,0,0,2723.3811,74168.047,5325599.5,0
CPS1,0,29,12,0,0,0,0,0,3018.4839,6945.3149,841,24389,144,1728,1,0,0,0,9111245,0
CPS1,0,26,12,0,0,1,0,18991.17,15498.82,19043.461,676,17576,144,1728,0,0,227894.03,360664544,240213424,0
CPS1,0,42,12,0,0,1,0,25862.32,25243.551,25564.67,1764,74088,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,49,8,0,0,1,1,15372.41,25243.551,25239.57,2401,117649,64,512,0,0,122979.28,236310992,637236864,0
CPS1,0,47,10,0,0,1,1,25862.32,25243.551,25564.67,2209,103823,100,1000,0,0,258623.2,668859584,637236864,0
CPS1,0,35,14,0,0,1,0,25862.32,25243.551,25564.67,1225,42875,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,45,12,0,0,1,0,20817.211,5992.21,0,2025,91125,144,1728,0,0,249806.53,433356256,35906580,0
CPS1,0,20,12,0,0,1,0,11116.88,12807.97,23992.369,400,8000,144,1728,0,0,133402.56,123585016,164044096,0
CPS1,0,40,12,0,0,1,0,19132.24,16578.391,25564.67,1600,64000,144,1728,0,0,229586.88,366042624,274843040,0
CPS1,0,18,10,0,0,0,1,0,0,13513.81,324,5832,100,1000,1,1,0,0,0,0
CPS1,0,27,12,0,0,1,0,24847.42,25243.551,4759.7568,729,19683,144,1728,0,0,298169.03,617394304,637236864,0
CPS1,0,37,12,0,0,1,0,10180.35,0,3245.0879,1369,50653,144,1728,0,1,122164.2,103639520,0,0
CPS1,0,28,14,0,0,1,0,24490.84,25243.551,25564.67,784,21952,196,2744,0,0,342871.75,599801216,637236864,0
CPS1,0,47,16,0,1,1,0,25397.98,24629.471,21731.449,2209,103823,256,4096,0,0,406367.69,645057408,606610816,0
CPS1,0,40,10,0,0,1,1,1543.902,1342.7419,0,1600,64000,100,1000,0,0,15439.02,2383633.3,1802955.9,0
CPS1,0,34,13,0,0,1,0,3544.314,5840.0322,7957.5581,1156,39304,169,2197,0,0,46076.082,12562161,34105976,0
CPS1,0,29,12,1,0,1,0,18301.51,18880.74,22161.471,841,24389,144,1728,0,0,219618.13,334945248,356482336,0
CPS1,0,32,12,0,1,1,0,25021.801,22844.52,25564.67,1024,32768,144,1728,0,0,300261.63,626090496,521872064,0
CPS1,0,32,16,1,0,0,0,0,0,0,1024,32768,256,4096,1,1,0,0,0,0
CPS1,0,53,12,0,0,0,0,0,0,0,2809,148877,144,1728,1,1,0,0,0,0
CPS1,0,42,12,0,0,1,0,12746.99,4287.8232,6315.8032,1764,74088,144,1728,0,0,152963.88,162485760,18385428,0
CPS1,0,28,15,0,0,1,0,15979.78,0,7520.1509,784,21952,225,3375,0,1,239696.7,255353376,0,0
CPS1,0,22,12,0,0,0,0,17024.07,20882.32,25564.67,484,10648,144,1728,0,0,204288.84,289818976,436071296,0
CPS1,0,31,16,0,0,1,0,25466.551,17065.35,19510.42,961,29791,256,4096,0,0,407464.81,648545216,291226144,0
CPS1,0,30,14,0,0,1,0,21569.57,21512.52,18693.24,900,27000,196,2744,0,0,301974,465246368,462788512,0
CPS1,0,23,9,0,0,0,1,17292.49,2196.7261,9136.7832,529,12167,81,729,0,0,155632.41,299030208,4825605.5,0
CPS1,0,19,9,1,0,0,1,1761.381,3485.7581,1179.226,361,6859,81,729,0,0,15852.429,3102463,12150509,0
CPS1,0,53,12,0,0,1,0,25862.32,20663.9,25564.67,2809,148877,144,1728,0,0,310347.84,668859584,426996768,0
CPS1,0,19,12,0,0,0,0,6152.0981,5940.29,13488.69,361,6859,144,1728,0,0,73825.18,37848312,35287044,0
CPS1,0,24,10,0,0,1,1,20478.26,13497.24,21263.01,576,13824,100,1000,0,0,204782.59,419359136,182175488,0
CPS1,0,28,14,0,0,0,0,12006.39,14483.71,25564.67,784,21952,196,2744,0,0,168089.45,144153392,209777856,0
CPS1,0,23,12,1,0,0,0,4028.2529,0,91.619049,529,12167,144,1728,0,1,48339.035,16226822,0,0
CPS1,0,29,12,0,1,0,0,9333.9473,6994.79,12194.2,841,24389,144,1728,0,0,112007.37,87122568,48927088,0
CPS1,0,29,16,0,0,1,0,10897.44,15264.29,8253.1025,841,24389,256,4096,0,0,174359.05,118754208,232998544,0
CPS1,0,43,14,0,0,0,0,16330.49,6967.9351,428.54071,1849,79507,196,2744,0,0,228626.86,266684912,48552120,0
CPS1,0,23,17,0,0,0,0,15705.48,5986.8389,13315.79,529,12167,289,4913,0,0,266993.16,246662112,35842240,0
CPS1,0,23,15,0,0,0,0,20266.66,19899.439,22152.6,529,12167,225,3375,0,0,303999.91,410737504,395987680,0
CPS1,0,42,9,0,0,1,1,25862.32,25243.551,25564.67,1764,74088,81,729,0,0,232760.88,668859584,637236864,0
CPS1,0,18,10,0,0,0,1,617.16901,1901.323,5918.2949,324,5832,100,1000,0,0,6171.6899,380897.59,3615029.3,0
CPS1,0,25,18,0,0,1,0,538.7984,7324.21,18212.98,625,15625,324,5832,0,0,9698.3711,290303.72,53644052,0
CPS1,0,24,17,0,0,1,0,0,0,24714.98,576,13824,289,4913,1,1,0,0,0,0
CPS1,0,45,16,0,0,1,0,25862.32,24946.35,25564.67,2025,91125,256,4096,0,0,413797.13,668859584,622320384,0
CPS1,0,18,12,0,0,0,0,5299.8169,6796.0649,1256.068,324,5832,144,1728,0,0,63597.805,28088060,46186500,0
CPS1,0,51,7,1,0,1,1,22474.75,15278.61,19268.08,2601,132651,49,343,0,0,157323.25,505114400,233435936,0
CPS1,0,52,12,1,0,1,0,2690.073,1258.597,8158.5278,2704,140608,144,1728,0,0,32280.875,7236492.5,1584066.5,0
CPS1,0,17,10,0,0,0,1,0,0,0,289,4913,100,1000,1,1,0,0,0,0
CPS1,0,31,12,0,0,1,0,16702.75,15903.44,25564.67,961,29791,144,1728,0,0,200433,278981856,252919424,0
CPS1,0,52,11,0,0,1,1,18089.91,7778.9521,0,2704,140608,121,1331,0,0,198989.02,327244864,60512096,0
CPS1,0,18,12,0,0,0,0,2547.0471,5702.1768,19183.85,324,5832,144,1728,0,0,30564.566,6487449,32514820,0
CPS1,0,43,12,0,0,1,0,0,0,0,1849,79507,144,1728,1,1,0,0,0,0
CPS1,0,18,11,0,0,0,1,4768.855,5635.9351,23031.85,324,5832,121,1331,0,0,52457.406,22741978,31763764,0
CPS1,0,22,12,0,0,0,0,8730.4932,5834.6611,11044.53,484,10648,144,1728,0,0,104765.92,76221512,34043272,0
CPS1,0,50,12,0,0,1,0,25862.32,25243.551,25564.67,2500,125000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,18,12,0,0,0,0,4208.5049,9547.79,23563.83,324,5832,144,1728,0,0,50502.059,17711514,91160296,0
CPS1,0,46,12,0,0,1,0,16306.98,17154.869,25564.67,2116,97336,144,1728,0,0,195683.77,265917616,294289536,0
CPS1,0,43,12,0,0,0,0,23013.551,5023.645,25564.67,1849,79507,144,1728,0,0,276162.63,529623520,25237010,0
CPS1,0,22,15,0,0,0,0,11859.44,10756.26,24805.119,484,10648,225,3375,0,0,177891.61,140646320,115697128,0
CPS1,0,27,12,0,0,1,0,22815.66,18103.74,19683.32,729,19683,144,1728,0,0,273787.94,520554336,327745408,0
CPS1,0,26,17,0,0,1,0,21716.51,17967.68,12749.82,676,17576,289,4913,0,0,369180.66,471606784,322837504,0
CPS1,0,42,10,0,0,0,1,20540.949,10548.58,0,1764,74088,100,1000,0,0,205409.5,421930592,111272544,0
CPS1,0,21,12,0,0,1,0,13893.16,14813.13,25564.67,441,9261,144,1728,0,0,166717.92,193019904,219428816,0
CPS1,0,25,12,0,0,0,0,11193.29,11137.6,21517.18,625,15625,144,1728,0,0,134319.48,125289744,124046128,0
CPS1,0,17,11,0,0,0,1,0,0,4100.6909,289,4913,121,1331,1,1,0,0,0,0
CPS1,0,42,11,0,0,1,1,530.9613,3546.6289,308.84491,1764,74088,121,1331,0,0,5840.5742,281919.91,12578577,0
CPS1,0,27,12,0,0,1,0,25862.32,25243.551,25564.67,729,19683,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,26,17,0,0,1,0,12547.14,19215.529,24379.529,676,17576,289,4913,0,0,213301.38,157430720,369236576,0
CPS1,0,35,14,0,0,1,0,24002.98,17872.789,25564.67,1225,42875,196,2744,0,0,336041.72,576143040,319436576,0
CPS1,0,29,14,0,0,1,0,17241.551,24240.971,25564.67,841,24389,196,2744,0,0,241381.72,297271072,587624640,0
CPS1,0,29,18,0,0,1,0,10329.25,3580.645,678.27649,841,24389,324,5832,0,0,185926.5,106693408,12821019,0
CPS1,0,34,12,0,0,1,0,25862.32,25243.551,25564.67,1156,39304,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,43,11,0,0,1,1,24355.65,22975.211,23191.439,1849,79507,121,1331,0,0,267912.16,593197696,527860320,0
CPS1,0,40,11,0,0,0,1,1298.994,3564.532,8702.332,1600,64000,121,1331,0,0,14288.935,1687385.5,12705888,0
CPS1,0,20,11,0,0,1,1,4226.1382,12831.24,466.96161,400,8000,121,1331,0,0,46487.52,17860244,164640720,0
CPS1,0,31,12,0,0,1,0,18383.801,17946.189,16553.49,961,29791,144,1728,0,0,220605.61,337964128,322065728,0
CPS1,0,54,13,0,0,1,0,25862.32,25243.551,0,2916,157464,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,23,16,0,0,1,0,25862.32,25243.551,15471.8,529,12167,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,33,12,0,0,1,0,25862.32,23478.289,22693.449,1089,35937,144,1728,0,0,310347.84,668859584,551230080,0
CPS1,0,54,9,0,0,1,1,20930.85,25243.551,21836.369,2916,157464,81,729,0,0,188377.64,438100480,637236864,0
CPS1,0,27,9,0,0,1,1,23144.82,22968.051,25564.67,729,19683,81,729,0,0,208303.38,535682720,527531360,0
CPS1,0,21,12,0,0,0,0,17314.039,3295.9839,15646.17,441,9261,144,1728,0,0,207768.47,299775936,10863510,0
CPS1,0,19,9,0,0,1,1,12296.36,12650.42,14828.99,361,6859,81,729,0,0,110667.24,151200480,160033120,0
CPS1,0,27,14,1,0,1,0,17752.92,18162.82,21229.02,729,19683,196,2744,0,0,248540.88,315166176,329888032,0
CPS1,0,26,18,0,0,1,0,17437.471,1869.097,16574.18,676,17576,324,5832,0,0,313874.47,304065376,3493523.8,0
CPS1,0,27,11,0,0,1,1,17204.32,15620.56,13801.97,729,19683,121,1331,0,0,189247.53,295988640,244001888,0
CPS1,0,24,12,0,0,1,0,11385.3,13724.61,15080.2,576,13824,144,1728,0,0,136623.59,129625048,188364928,0
CPS1,0,40,11,1,0,1,1,25803.539,21858.051,25564.67,1600,64000,121,1331,0,0,283838.94,665822656,477774368,0
CPS1,0,49,12,0,0,1,0,25862.32,22534.789,21319.16,2401,117649,144,1728,0,0,310347.84,668859584,507816704,0
CPS1,0,26,17,0,0,1,0,0,8262.3389,19206.01,676,17576,289,4913,1,0,0,0,68266240,0
CPS1,0,23,14,0,0,1,0,12235.62,5732.6128,15402.34,529,12167,196,2744,0,0,171298.69,149710400,32862850,0
CPS1,0,39,12,0,0,1,0,0,0,0,1521,59319,144,1728,1,1,0,0,0,0
CPS1,0,32,13,0,0,1,0,25862.32,25243.551,25564.67,1024,32768,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,39,16,0,0,1,0,25862.32,25243.551,25564.67,1521,59319,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,35,16,0,0,1,0,25862.32,25243.551,25564.67,1225,42875,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,23,10,0,0,1,1,8944.0527,8647.2578,18062.25,529,12167,100,1000,0,0,89440.531,79996080,74775064,0
CPS1,0,36,12,0,0,0,0,25862.32,25243.551,25564.67,1296,46656,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,31,11,0,0,1,1,0,0,1029.975,961,29791,121,1331,1,1,0,0,0,0
CPS1,0,45,12,0,0,1,0,18656.141,12621.77,24024.881,2025,91125,144,1728,0,0,223873.69,348051584,159309072,0
CPS1,0,36,15,0,0,1,0,0,0,1658.009,1296,46656,225,3375,1,1,0,0,0,0
CPS1,0,31,12,0,0,1,0,16083.62,15318,16705.699,961,29791,144,1728,0,0,193003.44,258682832,234641120,0
CPS1,0,28,12,0,0,1,0,13109.45,12958.35,25564.67,784,21952,144,1728,0,0,157313.41,171857680,167918832,0
CPS1,0,38,7,0,0,1,1,22225.92,16447.689,22192.5,1444,54872,49,343,0,0,155581.44,493991520,270526496,0
CPS1,0,19,11,0,0,0,1,2270.79,5168.6611,5810.4209,361,6859,121,1331,0,0,24978.691,5156487.5,26715058,0
CPS1,0,43,9,0,0,1,1,15382.2,14021.81,13751.72,1849,79507,81,729,0,0,138439.8,236612080,196611136,0
CPS1,0,37,12,0,0,1,0,21214.939,22531.211,24143.1,1369,50653,144,1728,0,0,254579.28,450073664,507655456,0
CPS1,0,45,9,0,0,1,1,0,0,0,2025,91125,81,729,1,1,0,0,0,0
CPS1,0,50,10,0,0,1,1,25862.32,25243.551,25564.67,2500,125000,100,1000,0,0,258623.2,668859584,637236864,0
CPS1,0,20,12,0,0,0,0,15893.57,15335.9,13117.78,400,8000,144,1728,0,0,190722.84,252605584,235189840,0
CPS1,0,31,14,0,0,1,0,25862.32,25243.551,25564.67,961,29791,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,33,14,0,0,1,0,25311.77,25243.551,25564.67,1089,35937,196,2744,0,0,354364.78,640685696,637236864,0
CPS1,0,22,12,0,0,0,0,7406.0288,12924.34,375.3425,484,10648,144,1728,0,0,88872.344,54849264,167038560,0
CPS1,0,19,12,0,0,1,0,2325.6499,7034.1768,22712.66,361,6859,144,1728,0,0,27907.799,5408647.5,49479644,0
CPS1,0,25,14,1,0,1,0,2080.741,0,50.242699,625,15625,196,2744,0,1,29130.373,4329483,0,0
CPS1,0,47,12,0,0,1,0,0,0,0,2209,103823,144,1728,1,1,0,0,0,0
CPS1,0,18,12,0,0,0,0,0,640.93549,2608.187,324,5832,144,1728,1,0,0,0,410798.31,0
CPS1,0,31,12,0,0,1,0,22911.67,21850.891,25564.67,961,29791,144,1728,0,0,274940.03,524944608,477461408,0
CPS1,0,43,11,0,0,1,1,15260.73,15464.81,15341.76,1849,79507,121,1331,0,0,167868.03,232889888,239160336,0
CPS1,0,36,10,0,0,1,1,15419.43,5512.4028,17781.48,1296,46656,100,1000,0,0,154194.3,237758816,30386584,0
CPS1,0,52,8,0,0,1,1,25862.32,25243.551,25564.67,2704,140608,64,512,0,0,206898.56,668859584,637236864,0
CPS1,0,33,16,0,0,1,0,25862.32,25243.551,25564.67,1089,35937,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,37,14,0,0,1,0,25862.32,25243.551,25564.67,1369,50653,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,17,11,0,0,0,1,52.9002,1267.548,12501.57,289,4913,121,1331,0,0,581.90222,2798.4312,1606677.9,0
CPS1,0,38,7,0,0,0,1,18085.99,23283.15,25564.67,1444,54872,49,343,0,0,126601.93,327103040,542105088,0
CPS1,0,19,11,0,0,0,1,2282.5459,2339.9519,9043.6865,361,6859,121,1331,0,0,25108.004,5210016,5475375,0
CPS1,0,53,12,0,0,1,0,0,0,0,2809,148877,144,1728,1,1,0,0,0,0
CPS1,0,41,12,0,0,0,0,22133.84,20504.561,24531.74,1681,68921,144,1728,0,0,265606.06,489906880,420436992,0
CPS1,0,41,12,0,0,0,0,25862.32,25243.551,25564.67,1681,68921,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,23,12,0,0,1,0,17805.82,15205.21,22858.949,529,12167,144,1728,0,0,213669.84,317047232,231198416,0
CPS1,0,20,12,0,0,1,0,12660.78,5682.4839,24558.34,400,8000,144,1728,0,0,151929.36,160295360,32290624,0
CPS1,0,28,16,0,0,1,0,21710.641,22527.631,25564.67,784,21952,256,4096,0,0,347370.25,471351904,507494144,0
CPS1,0,48,10,0,0,1,1,9202.6758,17650.789,23433.789,2304,110592,100,1000,0,0,92026.758,84689240,311550368,0
CPS1,0,21,12,0,0,0,0,7035.7271,2746.355,8637.3115,441,9261,144,1728,0,0,84428.727,49501456,7542465.5,0
CPS1,0,52,8,0,0,0,1,13573.8,13837.4,2652.519,2704,140608,64,512,0,0,108590.4,184248048,191473648,0
CPS1,0,50,8,0,0,1,1,25862.32,25243.551,23902.23,2500,125000,64,512,0,0,206898.56,668859584,637236864,0
CPS1,0,17,11,0,0,0,1,501.5723,2305.9351,16891.891,289,4913,121,1331,0,0,5517.2954,251574.77,5317336.5,0
CPS1,0,37,10,0,0,0,1,24798.439,25243.551,24072.17,1369,50653,100,1000,0,0,247984.39,614962624,637236864,0
CPS1,0,29,12,0,0,0,0,11688.99,10960.35,15802.81,841,24389,144,1728,0,0,140267.88,136632496,120129264,0
CPS1,0,41,9,0,0,1,1,405.56821,3716.71,8290.0459,1681,68921,81,729,0,0,3650.1138,164485.58,13813933,0
